Id,PESEL_uzytkownika,Nr_rejestracyjny_pojazdu,Data_rozpoczecia,Data_zakonczenia,Godzina_rozpoczecia,Godzina_zakonczenia,Miejsce_rozpoczecia,Miejsce_zakonczenia,Dystans,Ocena_przejazdu,Ocena_techniki_jazdy,Ocena_przestrzegania_przepisow_drogowych,Mnoznik_ceny,Koszt_przejazdu
1341,100000000005,PQ 86927,2001-12-12,2001-12-13,20:37:22.926876,00:08:17.585498,302,106,9.09,10.0,10,10,0.7,35.32
1342,100000000038,TUB DR30P,2001-04-18,2001-04-18,09:26:20.201869,17:30:44.972071,470,695,6.98,8.5,10,7,0.82,32.72
1343,100000000024,QAW 11NC,2001-07-24,2001-07-24,04:39:50.466695,13:04:26.599936,186,1363,5.6,10.0,10,10,0.7,23.1
1344,100000000012,USO 8BXCL,2001-11-16,2001-11-17,07:20:39.564973,00:19:27.848010,983,1499,6.79,10.0,10,10,0.7,27.26
1345,100000000054,SJ TS3JY,2001-02-20,2001-02-20,11:28:15.971728,12:47:24.318116,339,1005,7.96,10.0,10,10,0.7,31.36
1346,100000000049,YJC Q0HFW,2001-03-06,2001-03-06,12:09:58.224073,16:32:57.254640,102,807,3.44,10.0,10,10,0.7,15.54
1347,100000000025,VZZ CFFAE,2001-06-30,2001-06-30,02:40:01.042268,05:03:53.761184,745,1042,4.94,9.0,10,8,0.78,23.17
1348,100000000007,UCX CN2IS,2001-12-07,2001-12-08,21:00:06.080330,03:26:05.554135,629,1048,1.61,10.0,10,10,0.7,9.14
1349,100000000021,QW NO6H,2001-09-14,2001-09-15,11:11:12.438392,05:15:20.940662,688,997,8.75,10.0,10,10,0.7,34.12
1350,100000000026,AA UJOZ,2001-06-07,2001-06-07,20:00:36.953156,21:06:29.505950,39,906,8.95,9.5,10,9,0.74,36.82
1351,100000000023,BHK G6SA,2001-08-27,2001-08-27,05:25:01.246593,09:17:29.211766,1400,1349,5.11,9.5,10,9,0.74,22.61
1352,100000000052,STQ S5PDD,2001-03-03,2001-03-03,09:10:29.038168,13:51:57.298115,558,247,5.89,10.0,10,10,0.7,24.12
1353,100000000063,PT XP5F,2001-01-11,2001-01-11,18:40:16.390222,22:42:51.225401,880,556,4.48,10.0,10,10,0.7,19.18
1354,100000000003,OMO JVCG5,2001-12-18,2001-12-18,21:19:54.069429,22:02:23.097220,409,1371,3.58,10.0,10,10,0.7,16.03
1355,100000000025,VZZ CFFAE,2001-07-15,2001-07-16,22:44:54.216377,00:44:49.233477,1042,224,7.67,10.0,10,10,0.7,30.34
1356,100000000022,WMY CDXR,2001-09-04,2001-09-04,03:56:42.738397,08:44:44.637139,1197,870,7.07,9.5,10,9,0.74,29.86
1357,100000000027,XQ FLQHJ,2001-05-16,2001-05-16,03:57:58.102249,13:24:29.373278,109,92,2.19,10.0,10,10,0.7,11.16
1358,100000000015,SR CKI2,2001-10-20,2001-10-20,08:41:59.519460,10:42:17.388608,474,63,4.09,9.5,10,9,0.74,18.83
1359,100000000028,PX BC54P,2001-05-14,2001-05-15,18:46:15.273032,06:08:21.089545,900,164,3.46,9.0,10,8,0.78,17.39
1360,100000000002,DBZ WH5UM,2001-12-22,2001-12-22,15:53:31.101267,18:19:48.901131,31,655,2.34,10.0,10,10,0.7,11.69
1361,100000000006,GBH WZPVO,2001-12-10,2001-12-11,22:53:40.294603,17:50:21.393390,792,421,9.8,10.0,10,10,0.7,37.8
1362,100000000019,QYN 9VFGG,2001-10-01,2001-10-01,03:50:42.890621,05:50:40.862214,140,1147,4.37,10.0,10,10,0.7,18.79
1363,100000000063,PT XP5F,2001-01-14,2001-01-15,23:09:06.705075,12:35:38.921729,556,233,3.02,10.0,10,10,0.7,14.07
1364,100000000026,AA UJOZ,2001-07-10,2001-07-10,09:18:36.183001,22:44:43.743259,906,397,9.4,10.0,10,10,0.7,36.4
1365,100000000002,DBZ WH5UM,2001-12-28,2001-12-29,18:48:50.989661,03:20:41.867665,655,981,5.91,10.0,10,10,0.7,24.18
1366,100000000060,NPR 2TEN,2001-01-22,2001-01-22,03:04:02.260416,11:19:58.724500,931,1136,4.37,10.0,10,10,0.7,18.79
1367,100000000064,SP 56G0I,2001-01-09,2001-01-09,13:07:41.452748,20:21:17.155773,1056,1221,7.76,10.0,10,10,0.7,30.66
1368,100000000058,KQI I450K,2001-02-03,2001-02-03,08:04:30.701428,12:44:51.495467,213,746,3.65,10.0,10,10,0.7,16.27
1369,100000000059,ILY ERLR7,2001-01-25,2001-01-25,09:19:14.404838,19:01:07.796386,110,750,5.1,9.5,10,9,0.74,22.57
1370,100000000027,XQ FLQHJ,2001-06-02,2001-06-03,23:35:28.626398,03:59:35.354344,92,383,6.33,8.5,9,8,0.82,30.05
1371,100000000028,PX BC54P,2001-05-24,2001-05-24,13:19:16.320323,14:35:25.416938,164,808,3.97,10.0,10,10,0.7,17.4
1372,100000000045,JW 88T0T,2001-03-24,2001-03-24,03:46:04.749080,05:29:09.622692,383,1094,1.36,10.0,10,10,0.7,8.26
1373,100000000009,QN 7ACUG,2001-12-02,2001-12-02,20:28:20.668342,20:50:31.194434,1109,499,8.18,9.5,10,9,0.74,33.97
1374,100000000021,QW NO6H,2001-09-15,2001-09-15,15:36:13.909591,16:59:09.341224,997,1414,1.56,10.0,10,10,0.7,8.96
1375,100000000060,QBM P3QO,2001-01-22,2001-01-22,04:06:51.214945,21:21:51.995945,1139,126,6.32,10.0,10,10,0.7,25.62
1376,100000000013,BGI TYUWS,2001-10-30,2001-10-30,13:01:19.272649,13:02:49.752342,855,1204,9.83,10.0,10,10,0.7,37.9
1377,100000000061,PT XP5F,2001-01-21,2001-01-22,16:13:59.388718,13:05:59.270346,233,1313,2.62,9.5,10,9,0.74,13.39
1378,100000000027,XQ FLQHJ,2001-06-21,2001-06-21,03:14:17.824284,05:35:24.653963,383,206,5.09,10.0,10,10,0.7,21.32
1379,100000000024,QAW 11NC,2001-08-19,2001-08-19,15:38:33.409561,20:10:21.567758,1363,645,1.12,10.0,10,10,0.7,7.42
1380,100000000019,QYN 9VFGG,2001-10-11,2001-10-11,13:52:05.201884,16:02:33.159771,1147,1287,9.93,10.0,10,10,0.7,38.25
1381,100000000046,BM IGJWP,2001-03-20,2001-03-20,11:37:07.910129,20:04:59.864549,1300,1452,2.72,10.0,10,10,0.7,13.02
1382,100000000028,PX BC54P,2001-05-30,2001-05-30,05:37:43.502027,09:12:46.516402,808,407,6.61,9.5,10,9,0.74,28.16
1383,100000000064,SP 56G0I,2001-01-13,2001-01-13,06:01:17.611685,16:21:50.460581,1221,937,8.67,9.5,10,9,0.74,35.78
1384,100000000009,QN 7ACUG,2001-12-03,2001-12-03,09:57:39.756431,14:36:50.951670,499,1093,1.27,10.0,10,10,0.7,7.94
1385,100000000058,KQI I450K,2001-02-04,2001-02-04,15:17:09.640386,16:01:04.913640,746,917,2.34,10.0,10,10,0.7,11.69
1386,100000000045,JW 88T0T,2001-03-25,2001-03-25,11:36:52.937630,16:39:57.675120,1094,1199,1.82,10.0,10,10,0.7,9.87
1387,100000000013,BGI TYUWS,2001-11-14,2001-11-14,09:51:27.837888,16:19:40.218096,1204,738,2.78,9.5,10,9,0.74,13.99
1388,100000000026,AA UJOZ,2001-07-15,2001-07-15,16:53:17.737010,19:15:17.583777,397,722,1.46,10.0,10,10,0.7,8.61
1389,100000000059,ILY ERLR7,2001-02-02,2001-02-02,10:11:17.852237,12:33:44.462140,750,1424,3.46,10.0,10,10,0.7,15.61
1390,100000000020,DXS V2QJ,2001-09-26,2001-09-26,06:22:11.102690,06:23:56.364582,449,1259,2.76,10.0,10,10,0.7,13.16
1391,100000000014,SR CKI2,2001-11-09,2001-11-10,22:51:16.007262,11:47:09.744859,63,27,5.06,9.5,10,9,0.74,22.42
1392,100000000015,MD GUO25,2001-10-26,2001-10-26,21:43:03.390720,23:40:10.449023,534,5,3.99,9.5,10,9,0.74,18.46
1393,100000000065,EA 1E9R5,2001-01-10,2001-01-10,16:08:25.036517,17:45:04.285554,124,1371,3.16,9.5,10,9,0.74,15.39
1394,100000000016,CPD 7R713,2001-10-16,2001-10-16,06:24:00.409768,12:54:20.890508,1039,167,1.02,10.0,10,10,0.7,7.07
1395,100000000047,JU JULN3,2001-03-14,2001-03-15,23:47:00.953574,02:04:34.908244,1248,418,7.17,10.0,10,10,0.7,28.6
1396,100000000039,SX 3EAZU,2001-04-14,2001-04-14,02:17:31.518155,11:00:57.026849,133,223,4.88,9.5,10,9,0.74,21.76
1397,100000000018,QYN 9VFGG,2001-10-13,2001-10-13,01:33:09.715986,02:54:20.573568,1287,255,4.57,10.0,10,10,0.7,19.5
1398,100000000055,DWV AZB4,2001-02-08,2001-02-09,18:33:42.774258,00:17:39.132448,1049,304,5.49,10.0,10,10,0.7,22.72
1399,100000000027,XQ FLQHJ,2001-06-21,2001-06-21,17:20:48.768644,22:12:51.046852,206,1304,8.85,10.0,10,10,0.7,34.47
1400,100000000023,BHK G6SA,2001-09-01,2001-09-01,00:07:18.638053,00:39:40.931833,1349,1032,7.07,9.5,9,10,0.74,29.86
1401,100000000002,DBZ WH5UM,2001-12-30,2001-12-30,07:31:14.845404,08:42:54.639122,981,505,2.68,10.0,10,10,0.7,12.88
1402,100000000008,QN 7ACUG,2001-12-05,2001-12-05,11:12:14.398082,11:49:09.286394,1093,961,1.11,10.0,10,10,0.7,7.38
1403,100000000060,UO 5QUC6,2001-01-30,2001-01-31,18:47:27.736907,04:50:37.800587,855,17,3.49,10.0,10,10,0.7,15.72
1404,100000000020,DXS V2QJ,2001-10-04,2001-10-04,00:14:07.082848,10:00:04.139314,1259,874,3.14,9.5,10,9,0.74,15.32
1405,100000000047,JU JULN3,2001-03-18,2001-03-19,18:33:00.382489,02:12:36.760020,418,887,8.45,10.0,10,10,0.7,33.07
1406,100000000046,BM IGJWP,2001-03-24,2001-03-24,02:08:09.159877,08:32:01.483764,1452,134,9.26,10.0,10,10,0.7,35.91
1407,100000000022,WMY CDXR,2001-09-15,2001-09-16,11:55:44.866587,02:27:19.049976,870,616,8.38,10.0,10,10,0.7,32.83
1408,100000000048,LWQ INBK,2001-03-12,2001-03-12,08:10:56.330494,18:40:25.288835,515,1247,2.06,9.5,10,9,0.74,11.32
1409,100000000047,JU JULN3,2001-03-21,2001-03-22,23:02:59.755093,08:00:31.320002,887,1277,2.2,9.5,10,9,0.74,11.84
1410,100000000037,LT Y85G,2001-04-20,2001-04-20,18:34:18.727360,20:32:46.752188,1020,572,6.56,9.5,10,9,0.74,27.97
1411,100000000053,NHX 4Y4M7,2001-02-27,2001-02-27,14:05:02.711818,19:05:34.728104,899,1422,7.55,10.0,10,10,0.7,29.92
1412,100000000021,QW NO6H,2001-09-19,2001-09-19,13:20:00.272250,17:25:15.382345,1414,979,2.8,10.0,10,10,0.7,13.3
1413,100000000056,OWJ HVQJ,2001-02-07,2001-02-07,19:22:11.642857,20:22:31.636832,608,614,2.46,10.0,10,10,0.7,12.11
1414,100000000013,BGI TYUWS,2001-11-16,2001-11-16,03:38:27.607695,19:25:26.017203,738,338,8.22,10.0,10,10,0.7,32.27
1415,100000000043,DPV ERCQ1,2001-04-04,2001-04-04,11:27:59.912430,15:49:11.472381,544,439,9.9,10.0,10,10,0.7,38.15
1416,100000000024,QAW 11NC,2001-08-30,2001-08-31,23:48:17.743726,00:57:56.800545,645,494,6.82,9.5,10,9,0.74,28.93
1417,100000000050,OR ZUCD,2001-03-05,2001-03-06,13:48:38.416386,05:22:22.888552,1048,120,3.76,9.5,10,9,0.74,17.61
1418,100000000015,MD GUO25,2001-10-28,2001-10-29,22:53:33.527194,00:13:13.790746,5,833,8.83,10.0,10,10,0.7,34.4
1419,100000000060,UO 5QUC6,2001-02-01,2001-02-01,20:58:48.914622,21:04:06.255944,17,528,7.57,9.0,10,8,0.78,33.42
1420,100000000058,KQI I450K,2001-02-05,2001-02-05,00:37:15.261822,04:43:32.412962,917,721,5.34,9.5,9,10,0.74,23.46
1421,100000000003,OMO JVCG5,2001-12-25,2001-12-25,12:45:43.131423,14:10:34.965737,1371,940,8.41,10.0,10,10,0.7,32.93
1422,100000000049,JR PQ4J,2001-03-09,2001-03-09,04:16:23.256121,06:25:34.203031,926,581,5.98,10.0,10,10,0.7,24.43
1423,100000000015,MD GUO25,2001-10-29,2001-10-29,20:17:00.237671,20:22:22.815851,833,946,1.76,10.0,10,10,0.7,9.66
1424,100000000021,QW NO6H,2001-09-24,2001-09-25,08:56:46.624597,00:10:30.823697,979,345,9.03,10.0,10,10,0.7,35.1
1425,100000000025,VZZ CFFAE,2001-08-04,2001-08-04,04:42:13.352048,08:51:24.076231,224,725,1.83,10.0,10,10,0.7,9.9
1426,100000000066,RLK SAHP7,2001-01-08,2001-01-08,12:27:18.049004,16:06:17.434752,121,1139,7.96,10.0,10,10,0.7,31.36
1427,100000000027,XQ FLQHJ,2001-06-26,2001-06-26,07:16:13.789490,07:33:45.780360,1304,1169,6.92,10.0,10,10,0.7,27.72
1428,100000000020,QW NO6H,2001-10-04,2001-10-04,04:56:38.768998,09:11:05.159038,345,1345,4.84,9.5,9,10,0.74,21.61
1429,100000000015,MD GUO25,2001-11-02,2001-11-02,09:57:12.764634,17:50:22.117048,946,444,2.5,10.0,10,10,0.7,12.25
1430,100000000050,EQ 4431K,2001-03-06,2001-03-06,01:03:03.294811,01:38:43.591688,684,128,4.46,10.0,10,10,0.7,19.11
1431,100000000039,JOG AZJY,2001-04-16,2001-04-16,12:07:27.953089,20:30:39.541240,353,1111,2.76,10.0,10,10,0.7,13.16
1432,100000000015,MD GUO25,2001-11-09,2001-11-09,00:20:44.089104,02:20:32.608217,444,993,5.6,10.0,10,10,0.7,23.1
1433,100000000042,BRW 4IRC,2001-04-09,2001-04-10,20:32:52.153047,00:27:10.080974,1441,779,6.0,10.0,10,10,0.7,24.5
1434,100000000005,PQ 86927,2001-12-13,2001-12-14,12:15:43.451239,01:11:01.632666,106,285,1.11,9.5,10,9,0.74,7.81
1435,100000000025,VZZ CFFAE,2001-08-28,2001-08-28,11:14:03.074962,14:50:52.574530,725,1016,6.65,10.0,10,10,0.7,26.78
1436,100000000055,DWV AZB4,2001-02-12,2001-02-12,18:20:15.152362,23:49:42.283454,304,1074,9.51,10.0,10,10,0.7,36.78
1437,100000000028,PX BC54P,2001-06-04,2001-06-04,18:54:19.188261,21:31:15.474340,407,316,2.51,10.0,10,10,0.7,12.28
1438,100000000004,VMD U6QVF,2001-12-18,2001-12-19,22:37:34.911843,10:29:04.227537,759,393,2.25,10.0,10,10,0.7,11.38
1439,100000000026,AA UJOZ,2001-07-25,2001-07-26,18:42:52.805831,01:08:56.307558,722,1066,2.64,10.0,10,10,0.7,12.74
1440,100000000028,PX BC54P,2001-06-11,2001-06-11,02:15:06.249037,08:50:59.664533,316,1315,8.36,10.0,10,10,0.7,32.76
1441,100000000041,BRW 4IRC,2001-04-11,2001-04-11,05:24:25.556214,14:34:01.988899,779,681,8.53,9.0,10,8,0.78,37.17
1442,100000000016,CPD 7R713,2001-10-20,2001-10-21,19:27:40.935388,05:54:51.403128,167,3,2.42,10.0,10,10,0.7,11.97
1443,100000000027,XQ FLQHJ,2001-07-04,2001-07-04,02:08:49.837846,14:58:25.514613,1169,545,7.56,10.0,10,10,0.7,29.96
1444,100000000028,PX BC54P,2001-07-01,2001-07-01,06:36:38.174540,07:13:04.146742,1315,680,9.64,10.0,10,10,0.7,37.24
1445,100000000001,IUN TTMZH,2001-12-31,2001-12-31,12:46:50.997345,18:43:52.968359,1374,1300,3.44,10.0,10,10,0.7,15.54
1446,100000000021,WMY CDXR,2001-09-27,2001-09-27,10:54:52.523717,15:35:47.373797,616,1363,1.54,9.5,10,9,0.74,9.4
1447,100000000049,JR PQ4J,2001-03-10,2001-03-10,07:59:25.497248,10:22:34.088247,581,1259,2.98,10.0,10,10,0.7,13.93
1448,100000000029,XI 8Y84,2001-06-13,2001-06-13,15:19:45.972795,15:37:24.212079,334,502,4.54,10.0,10,10,0.7,19.39
1449,100000000029,XI 8Y84,2001-06-29,2001-06-29,04:11:24.979622,09:30:49.835977,502,255,4.06,10.0,10,10,0.7,17.71
1450,100000000026,AA UJOZ,2001-08-18,2001-08-18,14:24:45.467173,14:31:35.076647,1066,128,9.19,10.0,10,10,0.7,35.66
1451,100000000051,STQ S5PDD,2001-03-03,2001-03-03,17:33:42.943261,21:47:48.257535,247,991,8.84,10.0,10,10,0.7,34.44
1452,100000000059,ILY ERLR7,2001-02-03,2001-02-03,01:29:33.599920,02:31:45.084113,1424,34,9.57,10.0,10,10,0.7,36.99
1453,100000000062,SP 56G0I,2001-01-18,2001-01-18,12:28:20.145926,13:06:30.299212,937,701,5.44,9.5,10,9,0.74,23.83
1454,100000000048,LWQ INBK,2001-03-12,2001-03-12,19:37:43.217708,23:53:31.895881,1247,1278,2.1,10.0,10,10,0.7,10.85
1455,100000000027,XQ FLQHJ,2001-08-07,2001-08-07,17:35:12.831310,18:54:35.106993,545,666,2.96,10.0,10,10,0.7,13.86
1456,100000000023,BHK G6SA,2001-09-06,2001-09-06,12:52:09.324294,19:41:15.161916,1032,1010,1.23,10.0,10,10,0.7,7.8
1457,100000000004,VMD U6QVF,2001-12-20,2001-12-20,07:09:42.172800,19:02:04.198962,393,1488,2.44,10.0,10,10,0.7,12.04
1458,100000000047,JU JULN3,2001-03-22,2001-03-23,15:03:07.403951,06:49:46.767448,1277,459,9.78,10.0,10,10,0.7,37.73
1459,100000000058,KQI I450K,2001-02-05,2001-02-05,08:31:56.023247,16:46:39.412772,721,581,1.73,10.0,10,10,0.7,9.56
1460,100000000030,YAP 9DNX3,2001-05-15,2001-05-15,02:19:31.363729,11:10:05.745290,1011,983,2.53,9.5,10,9,0.74,13.06
1461,100000000030,YAP 9DNX3,2001-06-13,2001-06-13,00:23:46.415582,08:07:38.598602,983,754,9.06,10.0,10,10,0.7,35.21
1462,100000000022,BHK G6SA,2001-09-23,2001-09-23,05:49:09.299991,11:06:20.112666,1010,173,7.53,10.0,10,10,0.7,29.85
1463,100000000028,PX BC54P,2001-07-22,2001-07-23,07:17:00.550006,00:23:57.133447,680,997,6.77,10.0,10,10,0.7,27.19
1464,100000000030,YAP 9DNX3,2001-06-16,2001-06-16,12:11:45.317646,13:24:47.821148,754,540,5.46,10.0,10,10,0.7,22.61
1465,100000000029,YAP 9DNX3,2001-06-29,2001-06-29,07:40:53.257155,11:28:34.247076,540,286,1.54,9.5,10,9,0.74,9.4
1466,100000000013,SR CKI2,2001-11-16,2001-11-16,05:34:31.260837,05:45:41.158356,27,803,9.61,10.0,10,10,0.7,37.14
1467,100000000061,NPR 2TEN,2001-02-01,2001-02-01,11:48:42.440047,15:07:06.619024,1136,899,5.78,10.0,10,10,0.7,23.73
1468,100000000064,EA 1E9R5,2001-01-14,2001-01-14,01:29:25.796815,12:22:40.825414,1371,713,5.7,10.0,10,10,0.7,23.45
1469,100000000031,YF LFTBW,2001-05-29,2001-05-30,22:38:44.074287,06:12:59.063929,1007,457,1.69,10.0,10,10,0.7,9.41
1470,100000000014,MD GUO25,2001-11-15,2001-11-15,09:32:27.335997,13:07:34.658631,993,1397,9.53,10.0,10,10,0.7,36.85
1471,100000000032,VU AA7GG,2001-05-21,2001-05-21,10:42:18.354086,11:23:02.422038,40,1017,6.07,10.0,10,10,0.7,24.74
1472,100000000028,PX BC54P,2001-07-25,2001-07-26,11:08:21.021334,04:48:47.734549,997,627,7.17,10.0,10,10,0.7,28.6
1473,100000000049,JR PQ4J,2001-03-10,2001-03-10,11:01:47.531462,19:25:26.209977,1259,1325,2.99,10.0,10,10,0.7,13.97
1474,100000000033,VDM WZHP3,2001-05-08,2001-05-09,23:51:11.414826,06:27:12.596026,1450,1324,4.19,10.0,10,10,0.7,18.16
1475,100000000033,VDM WZHP3,2001-05-10,2001-05-10,21:41:46.205165,23:12:18.414984,1324,1141,9.33,10.0,10,10,0.7,36.15
1476,100000000029,XI 8Y84,2001-06-30,2001-07-01,23:04:32.956121,00:40:41.479078,255,1265,6.97,10.0,10,10,0.7,27.9
1477,100000000012,USO 8BXCL,2001-11-27,2001-11-28,15:26:01.671135,08:50:15.467323,1499,514,8.4,10.0,10,10,0.7,32.9
1478,100000000029,XI 8Y84,2001-07-12,2001-07-13,22:11:07.253800,01:53:28.400929,1265,1032,9.45,10.0,10,10,0.7,36.57
1479,100000000023,QAW 11NC,2001-09-08,2001-09-09,04:06:04.373866,00:42:37.352534,494,1180,4.52,10.0,10,10,0.7,19.32
1480,100000000031,YF LFTBW,2001-06-01,2001-06-01,06:56:32.110850,13:04:01.253502,457,1464,6.47,9.5,10,9,0.74,27.64
1481,100000000003,OMO JVCG5,2001-12-29,2001-12-29,15:04:12.705368,15:17:30.931929,940,517,5.49,10.0,10,10,0.7,22.72
1482,100000000013,BGI TYUWS,2001-11-19,2001-11-20,17:00:10.150967,01:25:29.473952,338,1081,9.52,10.0,10,10,0.7,36.82
1483,100000000040,SX 3EAZU,2001-04-14,2001-04-14,14:17:53.901228,15:39:07.203094,223,830,5.39,10.0,10,10,0.7,22.36
1484,100000000019,DXS V2QJ,2001-10-12,2001-10-12,01:54:25.797044,03:24:53.293704,874,236,8.41,10.0,10,10,0.7,32.93
1485,100000000008,BN 5CPAQ,2001-12-06,2001-12-06,06:16:50.851064,09:54:45.864699,159,1015,4.4,10.0,10,10,0.7,18.9
1486,100000000015,CPD 7R713,2001-11-14,2001-11-14,03:37:15.169839,22:20:50.392408,3,770,6.37,10.0,10,10,0.7,25.8
1487,100000000016,DM TLKQ,2001-11-12,2001-11-13,09:46:29.467275,02:30:47.474556,548,1212,8.2,9.5,10,9,0.74,34.04
1488,100000000003,OMO JVCG5,2001-12-29,2001-12-30,23:46:36.765164,07:32:54.681895,517,781,3.55,10.0,10,10,0.7,15.92
1489,100000000041,BZ 7T7T,2001-04-13,2001-04-13,19:43:22.352786,21:42:14.800833,1483,475,5.03,10.0,10,10,0.7,21.1
1490,100000000009,TGI N05GK,2001-12-03,2001-12-03,13:52:41.534652,14:00:12.777682,1500,622,5.88,10.0,10,10,0.7,24.08
1491,100000000005,PQ 86927,2001-12-15,2001-12-16,13:29:41.541646,03:05:09.704243,285,301,7.71,10.0,10,10,0.7,30.48
1492,100000000048,LWQ INBK,2001-03-17,2001-03-17,03:08:36.326322,17:27:37.125561,1278,677,9.42,9.5,9,10,0.74,38.55
1493,100000000046,BM IGJWP,2001-03-25,2001-03-26,03:37:10.444763,00:00:42.867446,134,715,4.07,10.0,10,10,0.7,17.74
1494,100000000030,YAP 9DNX3,2001-07-12,2001-07-12,13:33:47.872007,18:48:56.403513,286,221,2.89,10.0,10,10,0.7,13.62
1495,100000000029,XI 8Y84,2001-07-15,2001-07-16,23:04:05.525442,12:21:29.052027,1032,150,2.08,9.5,10,9,0.74,11.4
1496,100000000016,QYN 9VFGG,2001-11-13,2001-11-13,00:44:36.972565,13:51:20.145638,255,689,4.29,10.0,10,10,0.7,18.51
1497,100000000023,QAW 11NC,2001-09-22,2001-09-22,15:51:27.702462,16:22:03.383905,1180,14,7.13,10.0,10,10,0.7,28.46
1498,100000000028,PX BC54P,2001-07-28,2001-07-28,20:23:04.814652,23:50:16.826216,627,690,3.48,10.0,10,10,0.7,15.68
1499,100000000017,DXS V2QJ,2001-10-20,2001-10-20,12:40:49.097859,15:19:37.879934,236,1484,5.94,9.5,10,9,0.74,25.68
1500,100000000017,DXS V2QJ,2001-10-23,2001-10-24,16:21:12.951291,03:19:29.930808,1484,1310,2.66,10.0,10,10,0.7,12.81
